Date,Open,High,Low,Close,Volume,HL,OC,HO,OL
2024-03-22,98.6000,104.7100,97.9300,102.0500,4524091,6.876267748478688,3.498985801217042,6.196754563894523,-0.6795131845841659
2024-03-15,97.8600,101.6450,94.5000,98.8000,8785151,7.301246678929078,0.9605558961782115,3.8677702840792936,-3.433476394849785
2024-03-08,94.7400,100.5400,92.6800,98.6800,7610558,8.296390120329322,4.158750263880106,6.1220181549504025,-2.1743719653789193
2024-03-01,93.0800,95.6781,88.9800,94.2900,8093897,7.1960678985818625,1.299957026214018,2.7912548345509265,-4.404813064030935
2024-02-23,89.9300,94.1600,89.1800,92.8000,3338739,5.53764038696763,3.191371066384955,4.703658400978527,-0.8339819859891026
2024-02-16,88.0900,91.8200,86.9000,90.9300,4949872,5.585196957656927,3.2239754796231166,4.234305823589499,-1.3508911340674283
2024-02-09,88.7400,91.8500,86.7000,88.0900,7039634,5.803470813612791,-0.7324768988054896,3.5046202389001575,-2.2988505747126347
2024-02-02,82.5200,90.0100,82.1500,89.3300,6146178,9.524963645176927,8.252544837615126,9.076587493940874,-0.4483761512360523
2024-01-26,82.8800,83.8700,79.0000,82.8900,4440739,5.8759652509652565,0.01206563706564324,1.1944980694980805,-4.681467181467176
2024-01-19,80.0700,82.3300,78.0300,82.1700,4331237,5.37030098663669,2.6227051330086284,2.8225302859997567,-2.547770700636933
2024-01-12,76.1400,83.1300,75.8335,81.1400,4632231,9.583004990806401,6.566850538481744,9.180457052797472,-0.40254793800893063
2024-01-05,75.1900,77.2500,73.2100,75.9100,3876031,5.373054927516965,0.9575741454980701,2.7397260273972632,-2.633328900119702
2023-12-29,76.0600,77.8300,75.1600,75.5700,1652813,3.5103865369445195,-0.644228240862489,2.3271101761766975,-1.1832763607678223
2023-12-22,75.9500,76.6800,73.5400,75.7500,3090683,4.13429888084266,-0.2633311389071795,0.9611586570111967,-3.1731402238314637
2023-12-15,71.4900,78.5450,70.7600,75.3600,6631749,10.889634913973978,5.4133445237096165,9.868513078752283,-1.021121835221695
2023-12-08,70.7500,72.6700,67.7840,71.5500,6064854,6.906007067137803,1.1307420494699607,2.7137809187279176,-4.192226148409885
2023-12-01,67.2100,72.3000,65.9000,71.0100,8766126,9.522392501115892,5.653920547537586,7.573277786043749,-1.9491147150721444
2023-11-24,62.8300,68.4100,62.7000,68.0000,6430901,9.088015279325152,8.22855323889862,8.881107751074325,-0.20690752825082837
2023-11-17,54.6200,66.2400,53.6300,63.7400,10027965,23.086781398755022,16.69718051995607,21.274258513365066,-1.8125228853899578
2023-11-10,55.2000,56.2200,52.0800,53.7900,6483367,7.500000000000001,-2.554347826086963,1.8478260869565144,-5.6521739130434865
2023-11-03,53.7400,55.3800,51.0400,54.9200,11497187,8.075921101600304,2.1957573502046888,3.0517305545217726,-5.024190547078532
2023-10-27,54.2400,56.7700,52.1000,53.1200,8156490,8.609882005899708,-2.06489675516225,4.664454277286137,-3.9454277286135704
2023-10-20,54.4200,57.7800,53.4900,54.5700,7386280,7.883131201764055,0.2756339581036357,6.174200661521498,-1.7089305402425574
2023-10-13,61.7300,62.6350,52.1700,54.0900,12652653,16.952859225660127,-12.37647821156649,1.4660618823910598,-15.486797343269068
2023-10-06,65.8400,66.3300,57.7800,61.6600,12135280,12.986026731470227,-6.348724179829901,0.7442284325637832,-12.241798298906442
2023-09-29,67.4000,69.8300,64.9550,65.8900,5321573,7.23293768545994,-2.240356083086061,3.60534124629079,-3.62759643916915
2023-09-22,69.7100,70.9200,67.3000,67.7300,4414170,5.192942189069007,-2.840338545402367,1.7357624444125779,-3.4571797446564294
2023-09-15,75.1200,75.4000,68.9600,69.7800,6865967,8.572949946751878,-7.108626198083071,0.37273695420660424,-8.200212992545275
2023-09-08,78.3100,78.7100,72.8600,74.7300,4658845,7.470310305197286,-4.571574511556632,0.5107904482186074,-6.959519856978678
2023-09-01,74.6300,79.1700,74.5200,78.7000,4427242,6.230738308991031,5.45357095002011,6.083344499531028,-0.14739380946000194
2023-08-25,70.9700,75.9300,70.6401,74.2300,3748777,7.453712836409754,4.59349020712978,6.988868536001139,-0.4648443004086163
2023-08-18,73.6200,74.0600,69.8600,70.6800,6758152,5.704971475142628,-3.993480032599834,0.5976636783482718,-5.107307796794356
2023-08-11,75.0600,76.0600,72.6400,73.8400,5878542,4.556354916067148,-1.6253663735678108,1.332267519317879,-3.2240873967492694
2023-08-04,75.2000,79.8600,73.3900,74.4800,9363293,8.603723404255318,-0.9574468085106368,6.196808510638293,-2.4069148936170244
2023-07-28,76.4200,78.2400,73.0300,74.3600,7436611,6.817587019104938,-2.6956294163831487,2.381575503794809,-4.4360115153101285
2023-07-21,81.7200,81.7200,76.5000,76.7700,6075196,6.387665198237884,-6.057268722466964,0.0,-6.387665198237884
2023-07-14,79.9500,84.1300,79.7400,81.9000,5012914,5.490931832395248,2.439024390243906,5.228267667292048,-0.26266416510319945
2023-07-07,80.8300,81.7193,78.9600,80.0600,3774113,3.4137077817642094,-0.9526166027465001,1.1002103179512628,-2.3134974638129466
2023-06-30,78.2800,82.5400,78.0100,81.3800,5332460,5.786918753193665,3.960143076136937,5.442003065917227,-0.34491568727643845
2023-06-23,78.7700,79.5700,77.4000,78.2000,4152205,2.754855909610242,-0.7236257458423171,1.0156150818839624,-1.7392408277262796
2023-06-16,72.9900,85.4000,72.0500,78.4300,11985953,18.290176736539266,7.453075763803277,17.002329086176204,-1.2878476503630605
2023-06-09,73.5300,75.8400,72.7400,72.8100,5308505,4.215966272269833,-0.9791921664626667,3.1415748674010637,-1.0743914048687695
2023-06-02,70.1600,75.5200,68.6000,74.5800,4187738,9.863169897377427,6.299885974914484,7.639680729760547,-2.223489167616879
2023-05-26,73.2500,73.9500,67.7741,70.2900,5460275,8.431262798634812,-4.040955631399309,0.95563139931741,-7.4756313993174
2023-05-19,69.7300,74.1000,69.5800,72.8800,5622681,6.482145418041009,4.517424351068394,6.267029972752029,-0.21511544528897988
2023-05-12,69.0500,72.8400,67.9800,69.5900,6658017,7.038377986965966,0.7820419985517831,5.488776249094868,-1.549601737871098
2023-05-05,73.1800,73.7500,66.8500,69.3500,6916814,9.42880568461329,-5.233670401749128,0.7789013391636965,-8.649904345449592
2023-04-28,68.8100,73.5200,68.3000,73.3200,11510248,7.586106670542071,6.554279901177141,6.844935329167263,-0.7411713413748076
2023-04-21,64.7200,70.9300,64.3850,68.8900,8411063,10.1127935723115,6.4431396786155775,9.595179233621767,-0.5176143386897307
2023-04-14,60.6400,64.8400,60.6050,64.7700,5732425,6.983839050131937,6.810686015831127,6.926121372031667,-0.05771767810026995
2023-04-06,59.3600,61.3800,57.9000,61.0100,6523502,5.862533692722379,2.7796495956873293,3.4029649595687386,-2.4595687331536404
2023-03-31,55.5800,59.4700,54.5650,59.4200,7165340,8.825116948542643,6.9089600575746735,6.998920474991005,-1.8261964735516383
2023-03-24,55.4100,58.8600,53.1200,54.4900,5701680,10.359140949287138,-1.6603501173073356,6.2263129399025505,-4.132828009384586
2023-03-17,51.3500,57.6400,49.7600,55.0600,10547716,15.345666991236616,7.224926971762417,12.249269717624145,-3.09639727361247
2023-03-10,60.9800,61.2700,51.8300,52.5800,7170403,15.480485405050844,-13.77500819940964,0.47556575926534317,-15.004919645785503
2023-03-03,59.9300,61.6000,57.2000,61.2000,7611484,7.341898882029032,2.1191389954947493,2.786584348406477,-4.555314533622554
2023-02-24,61.1300,61.2250,58.0450,59.2900,4976574,5.202028463929331,-3.0099787338459074,0.15540651071486808,-5.046621953214463
2023-02-17,58.4900,62.4500,58.1300,61.3600,8535985,7.385877927850914,4.906821678919469,6.770388100530007,-0.6154898273209085
2023-02-10,56.4600,59.7900,53.2500,58.6500,12905916,11.583421891604674,3.8788522848033966,5.897980871413387,-5.685441020191288
2023-02-03,52.5000,58.1500,51.6900,56.9500,8184953,12.304761904761907,8.476190476190482,10.76190476190476,-1.5428571428571471
2023-01-27,51.6800,53.1000,49.6100,52.7900,7120600,6.753095975232203,2.14783281733746,2.7476780185758547,-4.0054179566563475
2023-01-20,51.4200,55.1100,49.9500,51.5400,7857921,10.03500583430571,0.23337222870477914,7.176196032672108,-2.8588098016336034
2023-01-13,52.5000,52.7300,50.1250,51.7300,5447358,4.961904761904756,-1.4666666666666726,0.43809523809523215,-4.523809523809524
2023-01-06,49.2600,52.4500,48.1900,52.0600,7390513,8.647990255785638,5.684125050751126,6.475842468534317,-2.1721477872513204
2022-12-30,46.7500,48.7900,46.5300,48.7900,5886492,4.834224598930477,4.3636363636363615,4.3636363636363615,-0.4705882352941152
2022-12-23,44.1700,47.0800,43.1000,46.6400,8241699,9.010640706361777,5.592030790129044,6.588182023998181,-2.4224586823635956
2022-12-16,43.7500,47.4500,43.1000,44.3000,8532235,9.942857142857145,1.2571428571428507,8.457142857142864,-1.4857142857142824
2022-12-09,44.8600,45.3600,42.9900,43.7500,5275949,5.283102987070881,-2.474364690147123,1.1145786892554614,-4.16852429781542
2022-12-02,45.5000,47.5500,43.8500,45.2800,7266234,8.131868131868123,-0.483516483516481,4.505494505494499,-3.6263736263736233
2022-11-25,44.5400,46.2400,42.7600,46.0500,5058105,7.8132016165244815,3.390211046250557,3.8167938931297773,-3.996407723394704
2022-11-18,43.4800,45.4800,40.3900,45.1100,9289028,11.706531738730444,3.748850045998166,4.599816007359706,-7.106715731370738
2022-11-11,42.0400,44.0700,37.9600,43.7700,10867627,14.533777354900096,4.115128449096108,4.828734538534731,-9.705042816365362
2022-11-04,44.5200,46.4100,39.2100,41.7400,12909237,16.172506738544463,-6.244384546271341,4.24528301886791,-11.927223719676554
2022-10-28,37.3300,45.2200,37.3300,44.8300,20714527,21.135815697830164,20.091079560675063,21.135815697830164,0.0
2022-10-21,53.3300,58.0400,36.6930,37.5000,21365483,40.02812675792238,-29.683105194074628,8.831801987624228,-31.196324770298144
2022-10-14,53.8300,55.0500,49.8100,52.0600,5798384,9.73434887609139,-3.2881292959316295,2.2663942039754765,-7.467954672115913
2022-10-07,52.3800,57.9900,51.1200,53.7800,5163700,13.115693012600238,2.6727758686521543,10.710194730813287,-2.4054982817869512
2022-09-30,52.5100,54.0600,49.4500,51.5800,5392850,8.77928013711674,-1.7710912207198624,2.95181870119978,-5.82746143591696
2022-09-23,58.0600,59.3650,51.4000,52.8900,4909001,13.718566999655534,-8.904581467447471,2.2476748191526004,-11.470892180502933
2022-09-16,62.7900,63.8600,58.0600,59.0400,7675773,9.237139671922277,-5.972288580984233,1.704093008440835,-7.533046663481441
2022-09-09,55.9800,62.0850,54.5700,61.9700,5983443,13.42443729903537,10.700250089317619,10.905680600214371,-2.5187566988210017
2022-09-02,59.3600,60.3300,54.4600,55.8000,6133223,9.888814016172503,-5.997304582210247,1.6340970350404294,-8.254716981132074
2022-08-26,61.9900,63.6700,60.0100,60.0700,4862138,5.9041780932408505,-3.097273753831266,2.7101145346023547,-3.1940635586384962
2022-08-19,66.3600,67.2200,62.5700,63.1600,5273031,7.007233273056056,-4.822182037371915,1.2959614225437002,-5.711271850512355
2022-08-12,64.9700,67.0100,62.8100,66.9800,4122588,6.464522087117135,3.093735570263206,3.1399107280283305,-3.324611359088805
2022-08-05,65.4100,66.4450,62.8700,64.3700,3981452,5.46552514905977,-1.589970952453741,1.582326861336182,-3.8831982877235887
2022-07-29,63.1900,66.4100,61.8000,66.1200,5917184,7.295458142111093,4.636809621775608,5.095742997309699,-2.1997151448013934
2022-07-22,56.1100,68.1450,55.0701,63.1200,9799898,23.302263411156655,12.493316699340577,21.44893958296203,-1.853323828194623
2022-07-15,55.0300,56.4800,52.3800,55.5500,4771172,7.450481555515163,0.9449391241141123,2.634926403779749,-4.815555151735415
2022-07-08,54.1200,56.3100,50.5350,55.1400,6832993,10.670731707317085,1.884700665188476,4.0465631929046655,-6.624168514412419
2022-07-01,59.1200,59.1933,51.8100,55.0000,8325490,12.488667117726655,-6.968876860622459,0.12398511502030321,-12.364682002706353
2022-06-24,53.9100,58.2400,51.3750,58.2400,20794623,12.734186607308482,8.031905026896691,8.031905026896691,-4.702281580411792
2022-06-17,60.5700,61.4000,50.3700,52.9500,10475686,18.2103351494139,-12.580485388806336,1.3703153376258845,-16.840019811788018
2022-06-10,66.8100,67.9500,61.9400,63.1000,5712332,8.99565933243527,-5.5530609190241,1.7063313875168395,-7.289327944918432
2022-06-03,65.3900,69.0600,62.5400,67.3500,4379256,9.970943569353118,2.9974002141000056,5.612478972319929,-4.358464597033187
2022-05-27,65.2900,67.5400,61.2600,66.3700,6977381,9.61862459794763,1.6541583703476768,3.4461632715576656,-6.172461326389964
2022-05-20,71.7800,73.7700,61.9800,64.4900,9614169,16.42518807467261,-10.156032320980785,2.772359988854827,-13.652828085817783
2022-05-13,74.1700,75.8100,69.0300,72.2900,8905059,9.14116219495753,-2.5347175407846776,2.211136578131321,-6.93002561682621
2022-05-06,72.5100,76.3700,70.2000,75.0000,5632647,8.509171148807063,3.434009102192794,5.323403668459521,-3.185767480347541
2022-04-29,72.2600,77.5100,71.6200,72.5100,8887911,8.151120952117353,0.345972875726543,7.265430390257404,-0.8856905618599509
2022-04-22,84.0900,91.8300,72.7600,73.1100,12578320,22.67808300630276,-13.057438458794154,9.204423831608985,-13.473659174693777
2022-04-14,84.0000,86.5980,82.7700,85.0000,3924074,4.5571428571428605,1.1904761904761905,3.0928571428571416,-1.464285714285719
2022-04-08,86.6300,86.6800,77.8100,84.1300,7135064,10.238947246912161,-2.885836315364193,0.057716726307296976,-10.181230520604863
2022-04-01,89.2400,92.6500,85.0300,86.7500,5413300,8.538771851187814,-2.7902285970416796,3.821156432093244,-4.71761541909457
2022-03-25,87.5200,89.4900,85.4700,89.4400,3801167,4.593235831809868,2.193784277879344,2.2509140767824487,-2.3423217550274193
2022-03-18,89.2500,89.9900,84.7900,87.6800,6647769,5.8263305322128724,-1.759103641456575,0.8291316526610587,-4.997198879551814
2022-03-11,90.7100,91.7600,85.2800,89.0400,5082263,7.143644581633784,-1.841031859772889,1.157535001653634,-5.986109579980149
2022-03-04,83.0300,91.8900,83.0300,91.1300,7297715,10.670841864386366,9.755510056606038,10.670841864386366,0.0
2022-02-25,79.9900,85.9500,76.0000,85.7100,4175540,12.439054881860237,7.150893861732715,7.450931366420813,-4.9881235154394234
2022-02-18,82.1100,88.0300,80.4600,80.5100,4938973,9.219339909877002,-1.948605529168182,7.2098404579223025,-2.009499451954702
2022-02-11,72.9100,88.1900,67.5700,81.6800,12944167,28.28144287477713,12.028528322589509,20.957344671512825,-7.324098203264303
2022-02-04,72.0200,76.9500,70.8200,72.8400,4964229,8.51152457650654,1.1385726187170333,6.845320744237721,-1.6662038322688182
2022-01-28,74.3900,78.7500,70.0300,72.6700,6479103,11.722005645920149,-2.312138728323698,5.861002822960074,-5.861002822960074
2022-01-21,79.5800,82.3900,75.2500,75.9700,4936149,8.972103543603922,-4.536315657200301,3.5310379492334785,-5.441065594370443
2022-01-14,74.7800,81.1700,71.3000,81.0400,6450731,13.198716234287248,8.371222251939027,8.545065525541588,-4.653650708745659
2022-01-07,81.7000,81.8800,74.8800,74.8800,4215642,8.567931456548347,-8.347613219094255,0.22031823745409132,-8.347613219094255
2021-12-31,79.6000,82.8800,78.9000,81.6900,2761220,4.999999999999988,2.625628140703522,4.120603015075378,-0.8793969849246089
2021-12-23,72.8500,79.9800,69.4600,79.2600,3213836,14.440631434454373,8.79890185312287,9.787234042553205,-4.6533973919011675
2021-12-17,76.0300,79.0325,72.5700,74.5200,5457063,8.499934236485606,-1.9860581349467383,3.949099039852687,-4.550835196632918
2021-12-10,72.2600,76.7975,70.4300,75.8400,3759487,8.811929144755041,4.9543315804040935,6.279407694436748,-2.5325214503182925
2021-12-03,77.0000,78.1800,70.0400,71.0500,4618978,10.571428571428571,-7.72727272727273,1.5324675324675414,-9.03896103896103
2021-11-26,77.9100,80.6600,72.6945,75.6700,2589271,10.223976383006022,-2.875112309074567,3.5297137723013736,-6.694262610704649
2021-11-19,79.8100,80.9750,76.4000,77.4500,3354263,5.732364365367734,-2.9570229294574606,1.45971682746522,-4.272647537902514
2021-11-12,75.6800,83.6899,74.2000,79.1300,4737919,12.539508456659606,4.558668076109921,10.583905919661717,-1.9556025369978909
2021-11-05,71.6000,76.4900,69.1200,75.4200,3483652,10.293296089385462,5.335195530726268,6.829608938547487,-3.4636871508379747
2021-10-29,70.8800,72.8000,66.8800,71.6600,4283456,8.352144469525964,1.1004514672686248,2.7088036117381518,-5.643340857787811
2021-10-22,63.1200,72.5450,61.7100,70.6300,8071120,17.165716096324463,11.897972116603292,14.931875792141959,-2.2338403041825043
2021-10-15,61.7700,64.6600,60.4900,63.5600,3369506,6.750849927149092,2.897846851222275,4.678646592196848,-2.0722033349522437
2021-10-08,69.2500,70.5100,61.7598,61.8600,4602106,12.63566787003611,-10.671480144404333,1.8194945848375526,-10.816173285198559
2021-10-01,70.9500,71.7400,65.9000,68.8200,4812224,8.23114869626496,-3.002114164904876,1.1134601832276139,-7.117688513037346
2021-09-24,70.8600,74.4000,70.2500,71.3900,3166743,5.856618684730463,0.747953711543891,4.995766299745987,-0.8608523849844756
2021-09-17,73.6400,74.4000,70.8600,72.9000,3588427,4.8071700162955,-1.0048886474741918,1.0320478001086435,-3.7751222161868565
2021-09-10,75.6600,75.9500,72.4500,72.7100,1920909,4.625958234205657,-3.8990219402590576,0.3832936822627627,-4.2426645519428945
2021-09-03,75.2500,76.1550,73.6700,75.8900,2387392,3.302325581395348,0.8504983388704327,1.2026578073089715,-2.0996677740863765
2021-08-27,73.4000,75.6000,71.9800,74.9900,3844505,4.9318801089918125,2.1662125340599307,2.9972752043596573,-1.9346049046321547
2021-08-20,70.0100,73.0900,68.2600,72.6300,3325830,6.899014426510496,3.742322525353507,4.399371518354518,-2.4996429081559777
2021-08-13,68.3500,70.1200,64.1000,70.0100,5172548,8.807607900512085,2.4286759326993574,2.5896122896854576,-6.2179956108266285
2021-08-06,72.1100,74.4000,67.8550,68.7400,3638273,9.076411038690892,-4.673415615032596,3.1757037858826878,-5.900707252808203
2021-07-30,71.8700,73.4600,69.2000,71.8400,3330341,5.927368860442453,-0.04174203422846964,2.2123278141087925,-3.7150410463336603
2021-07-23,64.9100,73.6500,63.4900,71.6300,8637249,15.65244184255123,10.352796179325217,13.46479741180097,-2.1876444307502614
2021-07-16,68.5600,70.2250,66.0600,66.6300,3714654,6.0749708284714,-2.8150525087514686,2.4285297549591482,-3.646441073512252
2021-07-09,68.2000,69.3100,65.9937,68.9200,3045425,4.862609970674484,1.0557184750733122,1.627565982404691,-3.235043988269793
2021-07-02,69.6100,70.0000,65.5500,68.5300,4159767,6.392759660968256,-1.5515012210889216,0.5602643298376678,-5.832495331130588
2021-06-25,66.5600,70.1100,66.0300,69.9400,5453409,6.12980769230769,5.078124999999993,5.33353365384615,-0.7962740384615401
2021-06-18,68.8000,70.7500,65.4000,65.9300,5700575,7.776162790697667,-4.171511627906963,2.8343023255813997,-4.9418604651162665
2021-06-11,67.7800,68.9200,66.8100,68.7800,3028899,3.1130126881085856,1.475361463558572,1.6819120684567728,-1.431100619651813
2021-06-04,67.2800,69.2600,65.0000,67.7300,3193538,6.331747919143884,0.6688466111771743,2.942925089179554,-3.38882282996433
2021-05-28,63.5200,67.5200,62.8000,66.9100,3468987,7.430730478589418,5.33690176322417,6.297229219143566,-1.1335012594458531
2021-05-21,63.9300,65.4200,59.7400,63.1700,4405104,8.88471765994056,-1.1888002502737338,2.330674174878777,-6.554043485061783
2021-05-14,67.3500,67.8500,61.7200,64.2200,5763237,9.101707498144018,-4.647364513734217,0.7423904974016333,-8.359317000742385
2021-05-07,60.7600,67.2600,60.2500,66.8400,5030852,11.537195523370647,10.00658327847269,10.697827518104027,-0.8393680052666195
2021-04-30,56.1200,61.2400,54.6200,59.2600,7584795,11.79615110477549,5.595153243050607,9.123307198859596,-2.6728439059158946
2021-04-23,54.4700,57.6800,50.7800,55.7000,9713705,12.667523407380207,2.258123737837349,5.893152193868186,-6.774371213512021
2021-04-16,52.1500,54.8800,50.3800,54.4200,3826042,8.62895493767977,4.3528283796740235,5.234899328859068,-3.394055608820702
2021-04-09,51.6500,52.3600,49.3700,52.1900,3980145,5.788964181994197,1.0454985479186818,1.3746369796708633,-4.414327202323332
2021-04-01,52.8700,54.5000,50.8500,51.1900,3650603,6.903726120673348,-3.1776054473236237,3.0830338566294735,-3.820692264043874
2021-03-26,54.6300,55.4800,49.1450,53.2600,5899188,11.596192568185966,-2.5077796082738506,1.5559216547684318,-10.040270913417535
2021-03-19,55.0800,57.8800,52.7700,54.1800,4893059,9.277414669571531,-1.6339869281045727,5.083514887436465,-4.193899782135068
2021-03-12,53.9100,57.0000,53.5400,55.2900,4634873,6.418104247820444,2.559821925431279,5.731775180856991,-0.6863290669634529
2021-03-05,51.4200,54.8900,50.8400,53.7800,4378766,7.876312718786458,4.589653831194086,6.748346946713339,-1.12796577207312
2021-02-26,50.3500,53.8000,49.2601,51.0200,3958446,9.016683217477647,1.3306852035749785,6.852035749751729,-2.164647467725919
2021-02-19,50.5000,51.4200,48.8816,50.9000,3211221,5.026534653465352,0.7920792079207892,1.8217821782178252,-3.204752475247527
2021-02-12,50.7500,52.6300,48.2000,49.8300,8149773,8.729064039408867,-1.8128078817734024,3.704433497536951,-5.0246305418719155
2021-02-05,48.0000,51.9700,47.7077,50.6500,5215588,8.879791666666659,5.520833333333331,8.27083333333333,-0.6089583333333278
2021-01-29,50.1400,51.0500,46.0101,47.2700,5361982,10.051655364978052,-5.723972875947343,1.8149182289589083,-8.236737136019144
2021-01-22,48.1800,50.8000,46.2500,50.7400,3957954,9.44375259443752,5.3134080531340855,5.437941054379406,-4.005811540058115
2021-01-15,45.0000,47.7000,43.8700,47.3800,4056712,8.511111111111124,5.288888888888895,6.000000000000006,-2.511111111111117
2021-01-08,40.3300,48.1100,38.0300,46.0000,6304635,24.993801140590126,14.059013141581955,19.290850483511036,-5.70295065707909
2020-12-31,40.8600,40.8600,39.3496,39.9300,2055344,3.696524718551143,-2.2760646108663725,0.0,-3.696524718551143
2020-12-24,38.9700,41.5000,38.8450,40.1100,2199024,6.81293302540416,2.925327174749809,6.492173466769313,-0.32075955863484734
2020-12-18,41.8600,42.6300,39.8300,40.2600,6790256,6.688963210702352,-3.8222646918299126,1.8394648829431512,-4.8494983277592
2020-12-11,34.2500,42.7800,33.0100,41.0400,9144520,28.525547445255484,19.82481751824817,24.9051094890511,-3.6204379562043854
2020-12-04,32.6000,34.6000,31.1800,34.5800,3394059,10.490797546012274,6.07361963190183,6.134969325153374,-4.355828220858901
