Date,Open,High,Low,Close,Volume,HL,OC
2024-10-15,229.5200,237.4900,221.3300,233.8500,437083231,7.040780759846634,1.8865458347856325
2024-09-30,228.5500,233.0900,213.9200,233.0000,1231814423,8.387661343250937,1.9470575366440552
2024-08-30,224.3700,232.9200,196.0000,229.0000,1122666993,16.454962784686003,2.063555733832507
2024-07-31,212.0900,237.2300,211.9200,222.0800,1153193377,11.933613088783064,4.7102645103493845
2024-06-28,192.9000,220.2000,192.1500,210.6200,1723984420,14.541213063763598,9.186106791083462
2024-05-31,169.5800,193.0000,169.1100,192.2500,1336570142,14.087746196485426,13.36832173605377
2024-04-30,171.1900,178.3600,164.0750,170.3300,1240410671,8.344529470179348,-0.5023657923944069
2024-03-28,179.5500,180.5300,168.4900,171.4800,1430780147,6.705653021442489,-4.494569757727664
2024-02-29,183.9850,191.0500,179.2500,180.7500,1161711745,6.413566323341582,-1.7582955132211937
2024-01-31,187.1500,196.3800,180.1700,184.4000,1187139861,8.661501469409568,-1.4694095645204381
2023-12-29,190.3300,199.6200,187.4511,192.5300,1062317718,6.3935795723217606,1.15588714338254
2023-11-30,171.0000,192.9300,170.1200,189.9500,1099760711,13.339181286549708,11.081871345029233
2023-10-31,171.2200,182.3400,165.6700,170.7700,1172845791,9.736012148113547,-0.2628197640462496
2023-09-29,189.4850,189.9800,167.6200,171.2100,1337873796,11.800406364619883,-9.64456289416049
2023-08-31,196.2350,196.7300,171.9600,187.8700,1323817340,12.622620837261437,-4.2627461971615705
2023-07-31,193.7800,198.2300,186.6000,196.4500,996368613,6.001651357209204,1.3778511714315138
2023-06-30,177.7000,194.4800,176.9306,193.9700,1297863403,9.875858187957228,9.155880697805296
2023-05-31,169.2800,179.3500,164.3100,177.2500,1275052503,8.884688090737235,4.7081758034026455
2023-04-28,164.2700,169.8500,159.7800,169.6800,967580718,6.130151579716316,3.2933584951604042
2023-03-31,146.8300,165.0000,143.9000,164.9000,1520461315,14.370360280596604,12.306749301913772
2023-02-28,143.9700,157.3800,141.3200,147.4100,1307294493,11.155101757310552,2.3893866777800916
2023-01-31,130.2800,147.2300,124.1700,144.2900,1443652725,17.700337734111134,10.75376112987411
2022-12-30,148.2100,150.9199,125.8700,129.9300,1675731304,16.901626071115313,-12.333850617367249
2022-11-30,155.0800,155.4500,134.3800,148.0300,1724948219,13.586535981428932,-4.546040753159667
2022-10-31,138.2100,157.5000,134.3700,153.3400,1868381344,16.735402648144124,10.947109471094707
2022-09-30,156.6400,164.2600,138.0000,138.2000,2083968147,16.764555669050047,-11.772216547497447
2022-08-31,161.0100,176.1500,157.1400,157.2200,1509735435,11.806720079498179,-2.3538910626669103
2022-07-29,136.0400,163.6300,135.6600,162.5100,1447364668,20.560129373713615,19.45751249632461
2022-06-30,149.9000,151.7400,129.0400,136.7200,1749297959,15.143428952635102,-8.792528352234827
2022-05-31,156.7100,166.4800,132.6100,148.8400,2400305601,21.613170825090915,-5.022015187288625
2022-04-29,174.0300,178.4900,155.3800,157.6500,1683547838,13.27931965753032,-9.412170315462848
2022-03-31,164.6950,179.6100,150.1000,174.6100,2171827429,17.917969580132986,6.02021919305384
2022-02-28,174.0100,176.6500,152.0000,165.1200,1628570227,14.165852537210508,-5.108901787253599
2022-01-31,177.8300,182.9400,154.7000,174.7800,2106513962,15.880335151549236,-1.7151211831524553
2021-12-31,167.4800,182.1300,157.8000,177.5700,2443227128,14.527107714353942,6.024599952233105
2021-11-30,148.9850,165.7000,147.4800,165.3000,1688864233,12.229419069033794,10.950766855723728
2021-10-29,141.9000,153.1650,138.2700,149.8000,1565079040,10.496828752642694,5.567300916138129
2021-09-30,152.8300,157.2600,141.2700,141.5000,1797948421,10.462605509389505,-7.4134659425505545
2021-08-31,146.3600,153.4900,144.5000,151.8300,1462773381,6.142388630773441,3.7373599344083073
2021-07-30,136.6000,150.0000,135.7600,145.8600,1916751489,10.42459736456809,6.778916544655944
2021-06-30,125.0800,137.4100,123.1300,136.9600,1606114354,11.416693316277582,9.497921330348584
2021-05-28,132.0400,134.0700,122.2500,124.6100,1711935110,8.951832777946072,-5.627082702211446
2021-04-30,123.6600,137.0700,122.4900,131.4600,1889956694,11.790393013100434,6.307617661329461
2021-03-31,123.7500,128.7200,116.2100,122.1500,2650845211,10.109090909090913,-1.2929292929292884
2021-02-26,133.7500,137.8770,118.3900,121.2600,1825486961,14.569719626168231,-9.338317757009342
2021-01-29,133.5200,145.0900,126.3820,131.9600,2239366098,14.011384062312759,-1.16836428999401
2020-12-31,121.0100,138.7890,120.0100,132.6900,2319687808,15.518552185769757,9.652094868192705
2020-11-30,109.1100,121.9900,107.3200,119.0500,2122724412,13.445147099257632,9.110072403995966
2020-10-30,117.6400,125.3900,107.7200,108.8600,2895317580,15.020401224073446,-7.463447806868413
2020-09-30,132.7600,137.9800,103.1000,115.8100,3886793083,26.272973787285324,-12.76739981922265
2020-08-31,432.8000,515.1400,126.0000,129.0400,1184207050,89.91219963031423,-70.18484288354898
2020-07-31,365.1200,425.6600,356.5800,425.0400,755162226,18.919807186678362,16.41104294478528
2020-06-30,317.7500,372.3800,317.2100,364.8000,810900890,17.362706530291113,14.807238394964598
2020-05-29,286.2500,324.2400,285.8500,317.9400,701660022,13.411353711790388,11.070742358078602
2020-04-30,246.5000,294.5300,236.9000,293.8000,816530808,23.379310344827573,19.188640973630836
2020-03-31,282.2800,304.0000,212.6100,254.2900,1570331732,32.37565537763922,-9.915686552359354
2020-02-28,304.3000,327.2200,256.3700,273.3600,755223231,23.282944462701288,-10.167597765363128
2020-01-31,296.2400,327.8500,292.7500,309.5100,734044103,11.8485012152309,4.479476100459081
2019-12-31,267.2700,293.9700,256.2900,293.6500,598871365,14.098103041867779,9.870168743218468
2019-11-29,249.5400,268.0000,249.1600,267.2500,448922253,7.5498918009136835,7.097058587801559
2019-10-31,225.0700,249.7500,215.1300,248.7600,621478768,15.381881192517886,10.525614253343404
2019-09-30,206.4300,226.4200,204.2200,223.9700,547408488,10.75425083563435,8.49682701157777
2019-08-30,213.9000,218.0300,192.5800,208.7400,683515746,11.898083216456284,-2.412342215988778
2019-07-31,203.1700,221.3700,198.4100,213.0400,473957094,11.300881035585968,4.858000689078114
2019-06-28,175.6000,201.5700,170.2700,197.9200,515218768,17.824601366742588,12.71070615034168
2019-05-31,209.8800,215.3100,174.9900,175.0700,739456573,19.210977701543737,-16.58566800076234
2019-04-30,191.6400,208.4800,188.3800,200.6700,506117812,10.488415779586724,4.711959924859112
2019-03-29,174.2800,197.6900,169.5000,189.9500,650981384,16.17512049575396,8.991278402570568
2019-02-28,166.9600,175.8700,165.9300,173.1500,472540723,5.953521801629131,3.707474844274076
2019-01-31,154.8900,169.0000,142.0000,166.4400,828099179,17.431725740848346,7.4569049002518
2018-12-31,184.4600,184.9400,146.5900,157.7400,898917007,20.790415266182368,-14.485525317141928
2018-11-30,219.0500,222.3600,170.2600,178.5800,961321947,23.784524081259992,-18.475233964848208
2018-10-31,227.9500,233.4700,206.0900,218.8600,789748068,12.01140601008993,-3.987716604518524
2018-09-28,228.4100,229.6700,215.3000,225.7400,678972040,6.291318243509469,-1.1689505713410042
2018-08-31,199.1300,228.8700,197.3100,227.6300,700318837,15.848942901622056,14.31225832370813
2018-07-31,183.8200,195.9600,183.4200,190.2900,393843881,6.821890980306834,3.519747579153519
2018-06-29,187.9900,194.2000,180.7300,185.1100,527624365,7.165274748656843,-1.531996382786316
2018-05-31,166.4100,190.3700,165.2700,186.8700,620976206,15.08322817138393,12.29493419866595
2018-04-30,166.6400,178.9400,160.6300,165.2600,666360147,10.987758041286607,-0.8281325012001893
2018-03-29,178.5400,183.5000,164.9400,167.7800,701387082,10.395429595608828,-6.026660692281837
2018-02-28,167.1700,180.6200,150.2400,178.1200,888378184,18.173117186097983,6.550218340611365
2018-01-31,170.1600,180.1000,164.7000,167.4300,639245534,9.05030559473437,-1.6043723554301774
2017-12-29,169.9500,177.2000,166.4600,169.2300,518560008,6.319505736981455,-0.42365401588702495
2017-11-30,169.8700,176.2400,165.2800,171.8500,581374608,6.451992700300234,1.1655972214045975
2017-10-31,154.2600,169.6499,152.4600,169.0400,496135305,11.143459095034354,9.581226500713083
2017-09-29,164.8000,164.9400,149.1600,154.1200,669594016,9.575242718446601,-6.480582524271848
2017-08-31,149.1000,164.5200,148.4100,164.0000,638221161,10.804828973843067,9.993293091884645
2017-07-31,144.8800,153.9900,142.4100,148.7300,411377229,7.992821645499734,2.6573716178906643
2017-06-30,153.1700,155.9800,142.2000,144.0200,664986406,8.996539792387544,-5.973754651694182
2017-05-31,145.1000,156.6500,144.2700,152.7600,635292989,8.532046864231562,5.2791178497587845
2017-04-28,143.7100,145.4600,140.0600,143.6500,371280180,3.7575673230812088,-0.041750748034237194
2017-03-31,137.8900,144.5000,137.0500,143.6600,562091214,5.402857350061636,4.184494887228959
2017-02-28,127.0300,137.4800,127.0100,136.9900,574968547,8.242147524206867,7.840667558844373
2017-01-31,115.8000,122.4400,114.7600,121.3500,563331160,6.6321243523316005,4.792746113989636
2016-12-30,110.3650,118.0166,108.2500,115.8200,608771645,8.849363475739588,4.942690164454309
2016-11-30,113.4600,113.7700,104.0800,110.5200,721554967,8.540454785827603,-2.591221575885773
2016-10-31,112.7100,118.6900,112.2800,113.5400,686914224,5.687161742525062,0.7364031585484984
2016-09-30,106.1400,116.1800,102.5300,113.0500,970096738,12.860373092142458,6.510269455436213
2016-08-31,104.4100,110.2300,104.0000,106.1000,630128567,5.966861411742175,1.618618906235033
2016-07-29,95.4900,104.5500,94.3700,104.2100,685779613,10.660802178238553,9.131846266624777
2016-06-30,99.0200,101.8900,91.5000,95.6000,780630235,10.4928297313674,-3.4538477075338334
2016-05-31,93.9650,100.7300,89.4700,99.8600,901144768,11.983185228542547,6.273612515298244
2016-04-29,108.7800,112.3900,92.5100,93.7400,872383623,18.27541827541827,-13.826070968928118
2016-03-31,97.6500,110.4200,97.4200,108.9900,745756771,13.31285202252944,11.61290322580644
2016-02-29,96.4700,98.8900,92.5900,96.6900,810862547,6.530527625168443,0.2280501710376271
2016-01-29,102.6100,105.8500,92.3900,97.3400,1271848087,13.117629860637358,-5.135951661631416
2015-12-31,118.7500,119.8600,104.8200,105.2600,922626259,12.665263157894742,-11.359999999999996
2015-11-30,119.8700,123.8200,111.0000,118.3000,750606735,10.694919496120791,-1.3097522315842223
2015-10-30,109.0700,121.2200,107.3100,119.5000,1113703829,12.75327771156138,9.562666177684063
2015-09-30,110.1800,116.8900,107.3600,109.9500,1203789074,8.649482664730442,-0.20874931929570154
2015-08-31,121.5000,122.5700,92.0000,112.7600,1606359115,25.160493827160487,-7.193415637860078
2015-07-31,126.9000,132.9700,119.2200,121.3000,1058280697,10.835303388494877,-4.412923561859739
2015-06-30,131.2000,131.3900,124.4800,125.4250,878606841,5.266768292682913,-4.401676829268286
2015-05-29,126.1000,132.9700,123.3600,130.2800,954152126,7.620935765265663,3.3148295003965162
2015-04-30,124.8200,134.5400,123.1000,125.1500,996135511,9.165197884954333,0.2643807082198466
2015-03-31,129.2500,130.2800,121.6300,124.4300,1138641910,6.692456479690526,-3.7292069632495113
2015-02-27,118.0500,133.6000,116.0800,128.4600,1136535493,14.841168996188053,8.818297331639146
2015-01-30,111.3900,120.0000,104.6300,117.1600,1304879185,13.798366101086277,5.179998204506684
2014-12-31,118.8100,119.2500,106.2600,110.3800,1073775862,10.93342311253261,-7.095362343237107
2014-11-28,108.2200,119.7500,107.7200,118.9300,820471729,11.116244686749214,9.896507115135844
2014-10-31,100.5900,108.0400,95.1800,108.0000,1360280122,12.784571030917586,7.366537429167906
2014-09-30,103.0600,103.7400,96.1400,100.7500,1523782675,7.374345041723262,-2.241412769260627
2014-08-29,94.9000,102.9000,93.2800,102.5000,930931500,10.136986301369868,8.008429926238138
2014-07-31,93.5200,99.4400,92.5700,95.6000,1035191700,7.346022241231827,2.2241231822070127
2014-06-30,633.9600,651.2600,89.6500,92.9300,853194497,88.58760805098113,-85.34134645718973
2014-05-30,592.0000,644.1700,580.3300,633.0000,204845300,10.78378378378377,6.925675675675675
2014-04-30,537.7600,599.4300,511.3300,590.0900,229823600,16.382772984230876,9.731106813448385
2014-03-31,523.4200,549.0000,522.8100,536.7400,178632100,5.003629972106541,2.5448014978411315
2014-02-28,502.6100,551.1900,499.3000,526.2400,210013100,10.324108155428672,4.701458387218717
2014-01-31,555.6800,560.2000,493.5500,500.6000,313069800,11.99431327382667,-9.912179671753515
2013-12-31,558.0000,575.1358,538.8000,561.0200,252049900,6.511792114695352,0.5412186379928283
2013-11-29,524.0200,558.3300,512.3800,556.0700,186612700,8.768749284378467,6.116178771802616
2013-10-31,478.4500,539.2500,478.2800,522.7020,279919000,12.743233357717635,9.249033336816806
2013-09-30,493.1000,507.9200,447.2200,476.7500,308247900,12.309876292841206,-3.315757452849325
2013-08-30,455.7527,513.7400,453.2600,487.2160,287797800,13.270354734047658,6.903590477906111
2013-07-31,402.6900,457.3425,401.2200,452.5300,233504100,13.936899351858736,12.376766246988993
2013-06-28,450.7300,454.4300,388.8700,396.5300,250662000,14.545293191045637,-12.024937323896799
2013-05-31,444.4600,465.7500,418.9000,449.7350,337411800,10.540881069162584,1.1868334608288786
2013-04-30,441.9000,445.2500,385.1000,442.7800,391553200,13.611676849966052,0.19914007694048325
2013-03-28,438.0000,469.9500,419.0000,442.6600,327745600,11.6324200913242,1.063926940639275
2013-02-28,459.1100,484.9400,437.6600,441.4000,333715500,10.298185620003915,-3.8574633530090905
2013-01-31,553.8200,555.0000,435.0000,455.4900,468693700,21.667689863132424,-17.7548662020151
2012-12-31,593.6500,594.5900,501.2300,532.1729,433312600,15.726438136949385,-10.355782026446553
2012-11-30,598.2200,603.0000,505.7501,585.2800,461780400,16.256544415098126,-2.163083815318788
2012-10-31,671.5000,676.7500,587.7000,595.3200,433672500,13.261355174981379,-11.34475055845122
2012-09-28,665.7600,705.0700,656.0000,667.1050,328535900,7.370523912521037,0.20202475366498848
2012-08-31,615.9050,680.8700,600.2500,665.2400,295578800,13.089681038471843,8.010163905147715
2012-07-31,584.7300,619.8700,570.0000,610.7600,318201800,8.528722658320934,4.451627246763459
2012-06-29,569.1600,590.0000,548.5000,584.0000,280565200,7.291447044767728,2.607351184201285
2012-05-31,584.9000,596.7600,522.1800,577.7300,396655200,12.750897589331517,-1.2258505727474713
2012-04-30,601.8300,644.0000,555.0000,583.9800,557106800,14.788229234169117,-2.9659538407856076
2012-03-30,548.1700,621.4500,516.2210,599.5500,556583500,19.196417169856076,9.373004724811647
2012-02-29,458.4100,547.6100,453.9800,542.4400,406019800,20.42494709975786,18.330751946947064
2012-01-31,409.4000,458.2400,409.0000,456.4800,244994800,12.027357107962876,11.499755740107483
2011-12-30,382.5400,409.0900,377.6800,405.0000,225233300,8.210906049040615,5.871281434621211
2011-11-30,397.4100,408.0000,363.3200,382.2000,320132200,11.24279711129564,-3.827281648675181
2011-10-31,380.3700,426.7000,354.2400,404.7800,469336700,19.049872492573016,6.417435654757202
2011-09-30,385.8200,422.8600,366.4800,381.3200,427766000,14.613031983826655,-1.1663470011922659
2011-08-31,397.7800,399.5000,353.0200,384.8300,576521400,11.68485092262055,-3.2555684046457816
2011-07-29,335.9500,404.5000,334.2000,390.4800,380498100,20.925732995981548,16.231582080666776
2011-06-30,348.8700,352.1320,310.5000,335.6700,330851800,11.933384928483392,-3.783644337432278
2011-05-31,349.7400,351.8300,329.4200,347.8300,246859300,6.407617086978889,-0.5461199748384585
2011-04-29,351.1100,355.1300,320.1600,350.1300,330493900,9.959841645068488,-0.2791148073253448
2011-03-31,355.4700,361.6700,326.2600,348.5075,403802100,9.961459476186464,-1.9586744310349773
2011-02-28,341.3000,364.9000,337.7200,353.2100,331998200,7.963668326985042,3.489598593612648
2011-01-31,325.6400,348.6000,324.8365,339.3200,387197700,7.297475740081078,4.200958113253902
2010-12-31,315.2700,326.6600,314.8900,322.5600,249044100,3.7333079582580138,2.3123037396517336
2010-11-30,302.2200,321.3000,297.7600,311.1500,339574500,7.7890278604989795,2.9548011382436465
2010-10-29,283.7500,319.0000,277.7700,300.9800,436949200,14.530396475770932,6.072246696035249
2010-09-30,247.4700,294.7300,246.2800,283.7500,423211400,19.578130682506977,14.660362872267346
2010-08-31,260.4400,264.2800,235.5600,243.1000,342468600,11.027491936722459,-6.657963446475198
2010-07-30,254.3000,265.9900,239.6000,257.2500,559632300,10.377506881635869,1.1600471883602
2010-06-30,259.6900,279.0100,242.2000,251.5300,594687600,14.174592783703647,-3.142208017251337
