Date,Open,High,Low,Close,Volume,HL,OC
2021-04-16,162.7300,166.8110,161.8100,166.3500,36513116,0.030731887175075308,0.022245437227309067
2021-04-09,161.5200,164.7700,161.3600,163.2700,31593401,0.021111936602278333,0.0108345715700842
2021-04-01,161.4600,162.1100,157.5500,161.9800,34491561,0.028242289111854342,0.0032206119162639774
2021-03-26,162.2700,163.5799,161.3200,162.2400,32024427,0.013926788685524225,0.6160719788007641
2021-03-19,162.3050,164.1500,161.1100,163.2400,43884900,0.01873016850990414,0.005760759064723836
2021-03-12,158.5800,161.9800,157.1297,161.4900,45837135,0.030585824189683287,0.018350359440030245
2021-03-05,163.0300,163.3500,158.4300,159.1400,64251107,0.030178494755566384,0.5895234006011163
2021-02-26,168.5400,169.8900,160.9500,161.8100,66429484,0.05304378782484869,0.5533997864008545
2021-02-19,168.1400,170.0650,165.7300,167.0100,41785534,0.02578208635660764,0.5880218865231356
2021-02-12,171.9799,173.2200,169.8800,170.6900,29986612,0.01942087418355287,0.5739630038161437
2021-02-05,175.0200,175.2600,167.3400,169.8100,41175491,0.045251971203290976,0.5415952462575705
2021-01-29,174.8199,175.1633,171.6600,172.6100,40304045,0.020039480631209583,0.5593762495002
2021-01-22,172.7100,175.5100,171.9200,173.9000,31461494,0.02078628915523133,0.006890162700480561
2021-01-15,172.1400,174.4600,170.9750,171.1300,62084203,0.02024514929708385,0.5750551876379691
2021-01-08,181.9700,183.2100,171.4800,173.3400,77013793,0.06446117491894278,0.5021157333626423
2020-12-31,177.2600,178.4000,175.5700,178.3600,27189150,0.01596524878709248,0.006205573733498944
2020-12-24,176.2900,176.9400,174.3400,176.3500,27854537,0.014748425889159875,0.0003403482897498569
2020-12-18,171.9100,177.8700,170.9100,176.4400,38933463,0.04048630097143859,0.026350997615031128
2020-12-11,172.5600,175.9300,171.2400,172.4900,40295582,0.027178952248493263,0.5791029207232268
2020-12-04,166.6800,173.3200,166.0300,172.3200,56422716,0.04373650107991356,0.03383729301655859
2020-11-27,175.1000,175.2400,166.7800,167.7900,55189498,0.048315248429468924,0.5293546544831524
2020-11-20,177.2300,177.9100,174.1700,175.6900,37318269,0.021102522146363534,0.5555492862382216
2020-11-13,176.4200,177.8000,173.6400,177.1600,64190809,0.023580092959982004,0.004194535766919902
2020-11-06,177.4499,183.5300,177.1301,183.1900,51673864,0.03606595439050685,0.032347721807676325
2020-10-30,178.7500,179.4300,174.8300,176.2000,38445099,0.025734265734265703,0.5451748251748251
2020-10-23,179.4100,181.3100,177.7200,178.6400,35053412,0.020010032885569386,0.5530906861378964
2020-10-16,180.5700,180.8300,177.1000,178.3000,36411637,0.02065680899374214,0.5412305477100294
2020-10-09,179.0200,181.1700,176.4300,181.0800,44523885,0.02647748854876539,0.011507094179421305
2020-10-02,175.8300,179.5000,175.0900,178.5400,42134930,0.02508104419041117,0.01541261445714599
2020-09-25,179.8400,180.2900,173.7700,174.9400,62086451,0.03625444839857641,0.5288033807829181
2020-09-18,183.5700,185.0100,181.4800,183.2000,49216679,0.019229721632074964,0.5427357411341722
2020-09-11,179.5000,184.6800,179.0200,182.4500,38459213,0.031532033426183825,0.01643454038997208
2020-09-04,184.7900,186.9900,180.0500,181.6400,56221924,0.037556144813030996,0.5241084474268088
2020-08-28,182.9100,185.4000,179.3700,184.3900,63877649,0.032967032967032975,0.008091411076485647
2020-08-21,184.6900,189.4000,180.4700,182.0300,85685291,0.04835129135307817,0.5270453191834967
2020-08-14,191.2000,192.6100,179.0400,182.5400,123570393,0.07097280334728046,0.4777196652719666
2020-08-07,185.0500,194.4499,184.2000,190.8100,106074206,0.055389894623074976,0.031126722507430375
2020-07-31,181.8500,186.1400,181.4200,185.4300,101866574,0.02595545779488589,0.01968655485290081
2020-07-24,170.7600,179.1600,170.2700,178.7000,80162275,0.052061372686811824,0.046498008901382046
2020-07-17,170.2900,170.4300,168.6500,170.1200,50196331,0.010452757061483358,0.5862352457572377
2020-07-10,167.7500,170.8600,167.1900,169.1900,52066287,0.021877794336810825,0.008584202682563324
2020-07-02,166.5600,167.9900,165.3400,166.9800,41416301,0.015910182516810794,0.002521613832852951
2020-06-26,165.0600,166.9900,164.2200,166.5400,52161737,0.016781776323761117,0.008966436447352415
2020-06-19,160.5200,164.0900,160.1600,164.0300,38810648,0.024482930475953193,0.021866434089210008
