Date,Open,High,Low,Close,Volume,HL,OC
2021-08-31,276.8850,292.6500,266.6033,288.6600,134847584,9.407046246636686,4.252668075193685
2021-07-30,290.3300,310.1600,274.2100,275.5300,133921325,12.38246133709918,-5.097647504563777
2021-06-30,261.0800,296.0100,256.1500,291.4800,131027571,15.26735100352383,11.643940554619288
2021-05-28,265.0600,265.8000,233.6100,260.0200,156470211,12.144420131291028,-1.901456274051166
2021-04-30,248.0400,277.8600,245.7000,262.2900,133214375,12.96565070149977,5.745041122399624
2021-03-31,268.8950,277.5000,223.0900,242.8400,213450879,20.234664088212874,-9.689655813607533
2021-02-26,238.3700,309.1400,235.4000,259.8500,232944516,30.935100893568812,9.011201073960656
2021-01-29,237.8000,254.3900,225.0000,234.3100,145835640,12.35912531539108,-1.467619848612283
2020-12-31,217.1500,244.2500,206.6500,234.2000,158018524,17.31521989408243,7.851715404098541
2020-11-30,189.0100,216.0700,174.8100,214.1200,244240464,21.829532828950846,13.28501137505953
2020-10-30,199.2600,215.8300,182.9200,186.1300,174203127,16.516109605540514,-6.589380708621899
2020-09-30,205.5900,212.4500,171.6300,197.0300,194166956,19.85505131572547,-4.163626635536749
2020-08-31,198.2500,207.0000,186.5200,204.1400,138609155,10.33039092055485,2.9709962168978494
2020-07-31,174.6250,198.6599,164.3300,196.0700,175059929,19.659212598425185,12.2806012884753
2020-06-30,154.9000,175.4000,150.0000,174.2300,158098176,16.397675919948355,12.479018721755962
2020-05-29,119.8500,155.3300,119.4300,155.0100,209529331,29.95410930329579,29.336670838548184
2020-04-30,92.7200,124.0300,89.8800,123.0000,198499701,36.831320103537536,32.65746333045729
2020-03-31,107.4600,115.3900,82.0700,95.7400,279579901,31.0068862832682,-10.906383770705379
2020-02-28,114.3000,124.4500,103.7200,107.9900,149113629,18.13648293963255,-5.520559930008751
2020-01-31,109.4700,119.6000,107.4400,113.8900,161428956,11.10806613684114,4.037635881976799
2019-12-31,107.9600,110.1800,103.2600,108.1700,128079674,6.409781400518713,0.19451648758800294
2019-11-29,104.7000,108.3900,99.6000,108.0100,136683888,8.395415472779376,3.1614135625596966
2019-10-31,104.0000,108.4600,94.7700,104.1000,169274955,13.163461538461537,0.09615384615384069
2019-09-30,107.9200,111.6700,101.1000,103.5900,135943473,9.794292068198672,-4.012231282431429
2019-08-30,110.4500,112.4496,102.2100,109.0500,149559462,9.270801267541882,-1.2675418741512048
2019-07-31,116.7200,121.4800,108.7700,110.4000,143259213,10.889307745030852,-5.414667580534607
2019-06-28,111.0900,119.9500,103.9600,114.4600,117082281,14.393734809613834,3.0335763795120987
2019-05-31,113.2100,114.6600,106.5200,109.7500,111143761,7.190177546153167,-3.05626711421252
2019-04-30,104.9900,113.2200,102.6500,112.7700,150536307,10.067625488141722,7.410229545671018
2019-03-29,98.9200,104.7000,94.5100,103.8400,129783268,10.301253538212695,4.9737161342499006
2019-02-28,88.3600,98.5250,88.2500,98.0700,131895095,11.628564961521056,10.98913535536441
2019-01-31,82.3800,94.5800,81.9100,88.7600,204052637,15.37994658897791,7.74459820344745
2018-12-31,87.2900,88.8400,76.7000,84.0900,180430955,13.907664108145262,-3.66594111582083
2018-11-30,84.1800,89.0600,75.4700,85.8100,161846131,16.143977191732006,1.9363269185079537
2018-10-31,88.1300,88.8000,74.6600,84.1900,304190674,16.044479745830024,-4.470668330874842
2018-09-28,91.9400,93.7000,87.3900,87.8400,154505329,6.8631716336741375,-4.459430063084614
2018-08-31,82.2400,93.0100,82.0097,92.3300,140186341,13.37585116731519,12.268968871595336
2018-07-31,82.7500,92.3500,81.3000,82.1400,166594227,13.35347432024169,-0.7371601208459208
2018-06-29,82.5497,87.5500,80.1600,83.2700,160930330,8.952182745667155,0.8725652546284173
2018-05-31,74.1500,83.0600,70.2200,82.0700,189936622,17.316250842886046,10.681051921780158
2018-04-30,75.2300,80.8900,72.5200,74.6100,164399150,11.125880632726311,-0.8241393061278806
2018-03-29,79.6000,83.9900,74.5500,75.8700,176119130,11.859296482412057,-4.685929648241194
2018-02-28,79.9500,82.1700,71.6300,79.4100,240516613,13.183239524702948,-0.6754221388367808
2018-01-31,74.2350,86.3200,73.4300,85.3200,171293667,17.363777194045916,14.932309557486352
2017-12-29,75.2200,76.4400,68.6100,73.6200,163730569,10.409465567668171,-2.1270938580164773
2017-11-30,72.7800,79.3850,71.6700,75.7300,184773235,10.600439681231112,4.053311349271782
2017-10-31,64.5000,72.7400,63.6900,72.5600,209696084,14.031007751937981,12.496124031007755
2017-09-29,61.9800,65.2400,60.5800,64.0300,138505568,7.518554372378182,3.3075185543723853
2017-08-31,59.0000,62.0290,57.5800,61.6800,135020789,7.540677966101704,4.5423728813559325
2017-07-31,54.1400,61.3000,52.8300,58.5500,196872172,15.644625046176577,8.145548577761353
2017-06-30,52.4800,55.1400,50.8300,53.6700,187443156,8.212652439024396,2.2675304878048874
2017-05-31,47.3900,52.2400,47.3200,52.2100,168326829,10.38193711753535,10.170922135471619
2017-04-28,43.2000,48.1000,42.0600,47.7200,138531877,13.981481481481477,10.462962962962953
2017-03-31,42.3100,43.8000,41.7400,43.0200,126964092,4.868825336799799,1.6780902859844027
2017-02-28,39.9600,43.0700,39.0200,42.0000,126125456,10.135135135135128,5.105105105105103
2017-01-31,40.2900,42.5000,39.4200,39.7800,148631253,7.6445768180689955,-1.2658227848101218
2016-12-30,39.5600,40.7400,38.0600,39.4700,115162681,6.7745197168857425,-0.22750252780587313
2016-11-30,41.6800,42.2950,38.4500,39.2800,183718236,9.225047984644911,-5.758157389635313
2016-10-31,40.8700,44.5200,38.7500,41.6600,204950762,14.117934915586014,1.9329581600195722
2016-09-30,37.2700,41.3000,36.3000,40.9700,192970813,13.415615776764152,9.927555674805461
2016-08-31,37.4300,38.6500,36.2800,37.1500,139325649,6.331819396206245,-0.7480630510285897
2016-07-29,36.6000,40.4500,35.7150,37.2400,209929754,12.937158469945354,1.7486338797814223
2016-06-30,37.8100,38.6850,34.0000,36.5100,187408390,12.390901877810109,-3.438243850833124
2016-05-31,39.0700,40.3143,37.3100,37.7900,176578531,7.689531609930895,-3.2761709751727697
2016-04-29,38.5100,41.4900,37.3400,39.1800,154169929,10.776421708647103,1.7398078421189347
2016-03-31,38.5200,41.7500,37.0000,38.6000,189254761,12.331256490134994,0.2076843198338481
2016-02-29,35.6500,38.9300,31.6400,38.1400,248604440,20.448807854137446,6.984572230014031
2016-01-29,35.1300,36.2600,30.5200,36.1400,205399551,16.33931113008824,2.875035582123535
2015-12-31,35.4100,37.6800,33.8500,36.2000,156956489,10.81615362891838,2.231008189776917
2015-11-30,35.5800,38.5200,34.5000,35.2600,197879487,11.298482293423282,-0.8993816750983707
2015-10-30,30.8200,36.6500,30.7500,36.0100,197323781,19.14341336794289,16.83971447112264
2015-09-30,34.2400,35.4600,30.3000,31.0400,198835246,15.070093457943925,-9.345794392523372
2015-08-31,39.2500,39.9100,30.0000,35.0000,246774010,25.248407643312092,-10.828025477707007
